id,question
978,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：甜美可爱（风格）属于或类似于___（风格）
#答案#
俏皮范
#候选#
['甜美时尚范', '嬉皮风格', '复古可爱范', '甜美怀旧范', '休闲可爱范', '时尚性感', '性感', '甜美复古', '潮流可爱', '小性感', '休闲可爱风格', '甜美知性风格', '可爱知性风格', '高贵', '可爱知性']"
979,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：甜美可爱（风格）属于或类似于___（风格）
#答案#
甜美范气质风
#候选#
['休闲可爱风格', '休闲可爱范', '甜美复古', '复古可爱范', '时尚性感', '潮流可爱', '可爱知性风格', '嬉皮风格', '可爱知性', '小性感', '阳光可爱', '性感', '高冷', '欧美动漫', '火辣']"
980,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：生肖范（风格）属于或类似于___（风格）
#答案#
生肖风格
#候选#
['马术范', '白族范', '部落范', '香港范', '贵妇范', '空军范', '网红范', '韩日范', '宗教', '行政', '新娘甲', '激情', '过年']"
981,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：田园气质风格（风格）属于或类似于___（风格）
#答案#
田园范
#候选#
['简约民族风格', '美式学院风格', '异国情调风格', '现代知性风格', '极地户外风格', '新古典风格', '激情夜店风格', '波系米亚风格', '波西米亚风格', '浪漫', '性冷淡风格']"
982,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：端庄（风格）属于或类似于___（风格）
#答案#
安详
#候选#
['典雅', '温柔', '简洁风', '成熟', '四平八稳', '拙朴', '不苟言笑', '纯正', '活泼', '甜美', '硬朗', '复古风', '把稳', '自爱', '办公风']"
983,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：简约（风格）属于或类似于___（风格）
#答案#
时尚百搭
#候选#
['休闲大方风', '休闲大方', '时髦', '美式休闲', '时尚韩版', '潮流印花', '时尚', '奢华大牌', '低调奢华', '传统典雅', '古典自然风格', '休闲卡通', '小清新', '北欧传统', '休闲']"
984,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：简约（风格）属于或类似于___（风格）
#答案#
简约设计
#候选#
['简装', '休闲大方', '休闲大方风', '低调奢华', '简装版', '时尚大方', '古典自然风格', '传统典雅', '休闲卡通', '美式休闲', '可爱百搭', '潮流印花', '轻奢', '优雅', '小清新']"
985,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：简约感范（风格）属于或类似于___（风格）
#答案#
简约经典范
#候选#
['非主流范', '淑女式范', '韩版简洁风', '现代风', '欧舒适范', '森女感范', '萌少女范', '洛可可范', '知性', '搞怪', '甜美']"
986,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：简约欧风（风格）属于或类似于___（风格）
#答案#
简约
#候选#
['简约中式', '简约美式', '日式简约', '美式简约范', '都市现代风', '美式家风', '欧舒适风', '日式和风', '新中式风', '美式潮风']"
987,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：维吾尔族风（风格）属于或类似于___（风格）
#答案#
维吾尔族范
#候选#
['布依族风', '景颇族风', '布衣族风', '土家族风', '高山族风', '哈尼族风', '纳西族风', '藏族', '鄂伦春族风', '美国西部风', '布衣族', '黎族', '维多丽亚风', '纳西族', '鄂伦春族']"
988,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：罗马风格（风格）属于或类似于___（风格）
#答案#
潮流
#候选#
['欧美风', '古典风格', '法式风格', '民族风格', '禅意风格', '英伦风', '热带风格', '波普风格', '夜店风格', '美国风格', '中国风格', '荷兰风格', '空军风格', '部落风格', '英国风格']"
989,"给定以下#问题#和它的#答案#，请从#候选#选项里按照#要求#选出三个负例用于构造一个有一定难度的多选题的错误选项，按照#输出格式#给出选择，然后给出理由。
#要求#
1. 负例作为错误选项虽然不适合用于补全#问题#中的#句子#，但是有不错的混淆效果，让人难以抉择
2. 三个易负例之间有一定差异，能涵盖较多领域。
#输出格式#
负例：负例1，负例2，负例3
#问题#
选择一个合适的短语填入空格处来补全以下*句子*，使其符合电子商务领域中的逻辑和知识。括号内是词语的标签。
*句子*：美国西部风（风格）属于或类似于___（风格）
#答案#
美国西部风格
#候选#
['美式校园风', '纳西族风', '英式学院风', '美式职业', '维吾尔族风', '中华户外风', '极地户外风', '白色沙滩风', '中央民族范', '中国户外风', '日韩人工风', '云南瑞丽范']"
