id,text,category
15094,庞克,neg
15095,邮差小包,neg
15096,锐利蓝色,neg
15097,即食鲍鱼,neg
15098,合踝龙,neg
15099,VR眼镜,neg
15100,耐磨性,neg
15101,孕妇,neg
15102,针织毛线,neg
15103,琥珀柔丽鲷,neg
15104,真皮挎包,neg
15105,小立领,neg
15106,租房,neg
15107,淡色,neg
15108,飞碟,neg
15109,精致韩风,neg
15110,显示器,neg
15111,深墨蓝色,neg
15112,七分袖,neg
15113,龙黑,neg
15114,圣诞红色,neg
15115,黑咖啡,neg
15116,超舒适,neg
15117,闪粉,neg
15118,茶歇裙,neg
15119,卸妆乳,neg
15120,撬边机,neg
15121,溯溪鞋,neg
15122,纯美白色,neg
15123,无钢圈,neg
15124,防晒隔离,neg
15125,萤光黄,neg
15126,提腰,neg
15127,时装,neg
15128,演出装,neg
15129,异域民族风,neg
15130,艳阳红,neg
15131,防油贴,neg
15132,纯棉袜子,neg
15133,巨型贵宾犬,neg
15134,系带衬衫,neg
15135,拳击裤,neg
15136,夜灯,neg
15137,护唇,neg
15138,日精,neg
15139,可爱卡通,neg
15140,亮丽红色,neg
15141,脚踏车,neg
15142,铸造工,neg
15143,鞋,neg
15144,反射银,neg
15145,锭蓝,neg
15146,清新蓝色,neg
15147,健身车,neg
15148,防水脏,neg
15149,星期一,neg
15150,记号笔,neg
15151,精灵蓝,neg
15152,洗颜,neg
15153,煮粥,neg
15154,炼山石,neg
15155,澄黄,neg
15156,石榴糖,neg
15157,绵绸面料,neg
15158,遮雨,neg
15159,自然黑色,neg
15160,高光黑色,neg
15161,钢丝绳,neg
15162,春装,neg
15163,海军绿,neg
15164,本紫色,neg
15165,机能鞋,neg
15166,牡蛎,neg
15167,名嫒范,neg
15168,皮肤衣,neg
15169,衬裤,neg
15170,甜美粉色,neg
15171,袪斑,neg
15172,秀红,neg
15173,三文鱼,neg
15174,沙画台,neg
15175,蜂鸟,neg
15176,运动包,neg
15177,五分裤,neg
15178,偏白,neg
15179,贴纸,neg
15180,耙子,neg
15181,活页本,neg
15182,磨砂牛皮,neg
15183,星空灰,neg
15184,杂黑,neg
15185,蜂胶糖,neg
15186,禅意,neg
15187,显瘦穿,neg
15188,男士靴子,neg
15189,黑裤,neg
15190,氨基酸,neg
15191,大冒险,neg
15192,减负,neg
15193,自行车车身配件,neg
15194,抗皱嫩肤,neg
15195,金属色,neg
15196,栗色,neg
15197,卡宴橙,neg
15198,显臀型,neg
15199,故事,neg
15200,麻薯,neg
15201,街头气质风,neg
15202,太极服,neg
15203,宝宝绒线,neg
15204,香槟色,neg
15205,长款衬衫,neg
15206,冰丝针织,neg
15207,裤子,neg
15208,椅背,neg
15209,仿古银,neg
15210,米缸,neg
15211,明辑线贴袋,neg
15212,透紫,neg
15213,保暖穿,neg
15214,咖棕,neg
15215,茶卤,neg
15216,立翻领,neg
15217,荷兰风格,neg
15218,洗碗巾,neg
15219,煮拉面,neg
15220,白枫色,neg
15221,棉莱卡,neg
15222,茯砖茶,neg
15223,怪味,neg
15224,防水手表,neg
15225,旗鼓相当,neg
15226,香薰机,neg
15227,结实耐用,neg
15228,布灰,neg
15229,罩衫,neg
15230,按压式,neg
15231,棉,neg
15232,大扫除,neg
15233,叠袖衬衫,neg
15234,软绵绵,neg
15235,女兵,neg
15236,大小便,neg
15237,婴儿们,neg
15238,斗篷袖,neg
15239,纯天蓝,neg
15240,甜辣味,neg
15241,大白色,neg
15242,冒天下之大不韪,neg
15243,水手蓝,neg
15244,复古黄,neg
15245,名嫒风格,neg
15246,奶茶棕,neg
15247,育儿,neg
15248,午睡枕,neg
15249,棉单面,neg
15250,美式潮风,neg
15251,配粉,neg
15252,奶奶灰,neg
15253,尿布,neg
15254,防水,neg
15255,披肩袖,neg
15256,止痒,neg
15257,排宿便,neg
15258,彩红,neg
15259,黄蓝色,neg
15260,美丽女孩,neg
15261,高贵棕,neg
15262,短外套,neg
15263,薄绿,neg
15264,小伞,neg
15265,男士正装,neg
15266,雏菊红,neg
15267,冲浪板,neg
15268,魔术师,neg
15269,泡奶,neg
15270,防晒护臂,neg
15271,透气防晒衣,neg
15272,显瘦时尚,neg
15273,抗电涌,neg
15274,电瓶,neg
15275,雨衣雨裤,neg
15276,双绉真丝,neg
15277,瓜子黄杨,neg
15278,河蓝,neg
15279,生肖范,neg
15280,料理盘,neg
15281,探索,neg
15282,夏,neg
15283,运算,neg
15284,果酱红色,neg
15285,针织裤,neg
15286,西式简约风格,neg
15287,纱网,neg
15288,录音笔,neg
15289,蕾丝半身裙,neg
15290,咋舌,neg
15291,吐血,neg
15292,腥味,neg
15293,红蕃薯,neg
15294,狗碗,neg
15295,毛巾,neg
15296,计数器,neg
15297,肤粉色,neg
15298,除氯,neg
15299,非主流风,neg
15300,小螃蟹,neg
15301,历书,neg
15302,传感线,neg
15303,制冰机,neg
15304,转向皮带,neg
15305,干泡台,neg
15306,水果蓝莓,neg
15307,锆石红,neg
15308,筷盒,neg
15309,通风,neg
15310,练翻译,neg
15311,液晶电视,neg
15312,护腰靠垫,neg
15313,亚加力,neg
15314,翡翠绿色,neg
15315,可拆换,neg
15316,运动百搭范,neg
15317,滋润保湿,neg
15318,天使粉,neg
15319,东方绸,neg
15320,军迷手表,neg
15321,高档黑色,neg
15322,木盆,neg
15323,夏季工作服,neg
15324,相见,neg
15325,调味料,neg
15326,红包袋,neg
15327,蔓越莓干,neg
15328,猩红色,neg
15329,塑脚,neg
15330,保暖百搭,neg
15331,梦想蓝色,neg
15332,偏酸,neg
15333,芭比娃娃,neg
15334,深蓝,neg
15335,清口,neg
15336,可翻高领,neg
15337,红白色,neg
15338,修肩八分袖,neg
15339,黑彩,neg
15340,铁锅,neg
15341,皇家紫色,neg
15342,橡皮绿,neg
15343,迷彩,neg
15344,半透粉色,neg
15345,牛奶,neg
15346,曜石黑,neg
15347,尘嚣,neg
15348,打底衣,neg
15349,按摩器材,neg
15350,免熨衬衫,neg
15351,烧饭,neg
15352,娇红,neg
15353,韩蓝,neg
15354,胡萝卜,neg
15355,沙滩凉鞋,neg
15356,情趣,neg
15357,渗透,neg
15358,洗澡盆,neg
15359,米棕,neg
15360,逛街,neg
15361,复古白色,neg
15362,葡萄紫,neg
15363,极简风格,neg
15364,甩裤,neg
15365,淡化颈部,neg
15366,雨伞架,neg
15367,滤冰器,neg
15368,60色,neg
15369,褶皱处理,neg
15370,清洗神器,neg
15371,羊羔毛外套,neg
15372,杏粉色,neg
15373,搅拌杯,neg
15374,国旗红色,neg
15375,花露水,neg
15376,光学,neg
15377,温婉风,neg
15378,电灯,neg
15379,挖耳勺,neg
15380,仿皮,neg
15381,文件篮,neg
15382,豌豆蓝,neg
15383,自办,neg
15384,手办,neg
15385,冰沙,neg
15386,舞鞋,neg
15387,POLO范,neg
15388,桃粉,neg
15389,双黑色,neg
15390,带电源,neg
15391,仙人掌果味,neg
15392,黄绿色,neg
15393,除湿净化,neg
15394,运动拖鞋,neg
15395,口交器,neg
15396,百搭款,neg
15397,排插,neg
15398,手机袋,neg
15399,囊袋内裤,neg
15400,双层裙摆,neg
15401,女史,neg
15402,鱼嘴鞋,neg
15403,未成熟儿,neg
15404,儿童书架,neg
15405,画图,neg
15406,打澡,neg
15407,男性感内裤,neg
15408,拼接裙,neg
15409,撞黑色,neg
15410,日本酒,neg
15411,散热,neg
15412,糯米粉,neg
15413,防蚊子,neg
15414,止痛贴,neg
15415,翡翠绿,neg
15416,黑棕色,neg
15417,小雨伞,neg
15418,男士香水,neg
15419,碧色,neg
15420,生姜,neg
15421,真皮男鞋,neg
15422,粉驼,neg
15423,送水,neg
15424,小红,neg
15425,潜水裤,neg
15426,隔断帘,neg
15427,部落,neg
15428,白茫茫,neg
15429,羊绒大衣,neg
15430,家菊,neg
15431,安全,neg
15432,防抖,neg
15433,电视柜,neg
15434,冰丝无痕,neg
15435,活力黄,neg
15436,佩剑手套,neg
15437,意式,neg
15438,防水双肩包,neg
15439,轴承钢,neg
15440,新绿色,neg
15441,推车,neg
15442,蔓越莓,neg
15443,塑料袋,neg
15444,酷黑,neg
15445,护耳,neg
15446,日式潮流范,neg
15447,防滑百搭,neg
15448,烟熏紫色,neg
15449,钢圈,neg
15450,宝宝餐椅,neg
15451,手绳,neg
15452,静音,neg
15453,单板鞋,neg
15454,胡绿色,neg
15455,吹泡泡,neg
15456,雾粉,neg
15457,中国风格,neg
15458,透白,neg
15459,背书包,neg
15460,吊带短裙,neg
15461,减肥,neg
15462,内里,neg
15463,气质款,neg
15464,关东煮,neg
15465,纯正紫色,neg
15466,檀红,neg
15467,高尔夫球杆,neg
15468,淡肉色,neg
15469,军装衬衣,neg
15470,玫黄色,neg
15471,白高颗,neg
15472,书包,neg
15473,保温壶,neg
15474,深金,neg
15475,考试书,neg
15476,搅棒,neg
15477,正灰,neg
15478,宽腿裤,neg
15479,甜蜜范,neg
15480,速干裤,neg
15481,金银藤,neg
15482,BF风,neg
15483,花边下摆,neg
15484,卧室灯,neg
15485,红灰色,neg
15486,防脏,neg
15487,奶杏色,neg
15488,野餐凳,neg
15489,香芋紫,neg
15490,老小,neg
15491,苹果糖,neg
15492,黑咖色,neg
15493,玉坠,neg
15494,驱蚊器,neg
15495,中性,neg
15496,湖水蓝,neg
15497,滑肩袖,neg
15498,彩妆盘,neg
15499,男士短裤,neg
15500,凉茶,neg
15501,桃花心木色,neg
15502,托管,neg
15503,白底色,neg
15504,金红,neg
15505,公主袖,neg
15506,吊带文胸,neg
15507,粉底霜,neg
15508,真空保鲜,neg
15509,出行,neg
15510,深水蓝,neg
15511,蓝丝绒,neg
15512,绿野,neg
15513,石英表,neg
15514,甜薯和枕薯,neg
15515,正蓝色,neg
15516,布织带,neg
15517,友人,neg
15518,脱脂,neg
15519,甜菜糖,neg
15520,天丝晴,neg
15521,布面,neg
15522,保护宝宝,neg
15523,电视墙,neg
15524,可降解,neg
15525,滋润肌肤,neg
15526,刮油,neg
15527,电锯,neg
15528,鸭血,neg
15529,椪柑,neg
15530,沙红色,neg
15531,铜红,neg
15532,防噪音,neg
15533,熟食,neg
15534,小宝,neg
15535,清理透气,neg
15536,针织提花,neg
15537,红石榴,neg
15538,相思红,neg
15539,凸显身材,neg
15540,童粉色,neg
15541,茄紫色,neg
15542,美式田园风,neg
15543,冰桶,neg
15544,查验,neg
15545,童装短裙,neg
15546,方黑,neg
15547,彩妆,neg
15548,湖光绿色,neg
15549,防走丢,neg
15550,琵琶袖,neg
15551,傣族,neg
15552,遮盖,neg
15553,可爱百搭,neg
15554,精致知性范,neg
15555,时尚复古范,neg
15556,帽子,neg
15557,软底,neg
15558,山紫草,neg
15559,桔子糖,neg
15560,小翻领,neg
15561,情侣表,neg
15562,煮面条,neg
15563,藤条,neg
15564,除湿机,neg
15565,冰镇白兰地味,neg
15566,萨克斯,neg
15567,土瓜,neg
15568,拳击,neg
15569,美式潮,neg
15570,出差,neg
15571,防止灌风,neg
15572,明辑线挖袋,neg
15573,跳操服,neg
15574,手柄,neg
15575,正黑,neg
15576,帆白,neg
15577,雾黑,neg
15578,菜刀,neg
15579,深情棕,neg
15580,夹克,neg
15581,欧风,neg
15582,烧肉粽,neg
15583,高粱红,neg
15584,隔板,neg
15585,香芋味,neg
15586,木制积木,neg
15587,沥水碗架,neg
15588,钻白,neg
15589,浅粉肤,neg
15590,女式单肩包,neg
15591,POLO风,neg
15592,棉麻,neg
15593,袜子鞋,neg
15594,皮衣,neg
15595,桔梗裙,neg
15596,野猪肉,neg
15597,帆船,neg
15598,开衩下摆,neg
15599,大衣,neg
15600,大圆领,neg
15601,棋,neg
15602,颈椎枕,neg
15603,喜庆红色,neg
15604,海滨蓝,neg
15605,黄黑色,neg
15606,百搭黑,neg
15607,赭石色,neg
15608,原宿风,neg
15609,理发器,neg
15610,干花,neg
15611,海藻绿,neg
15612,藏族风格,neg
15613,保暖纤体裤,neg
15614,美容营养,neg
15615,棒球,neg
15616,螺旋,neg
15617,咸香,neg
15618,沁透,neg
15619,精灵蓝色,neg
15620,宝石紫色,neg
15621,金橘色,neg
15622,减龄高腰,neg
15623,衬衣连衣裙,neg
15624,健美裤,neg
15625,梅子红,neg
15626,长筒袜,neg
15627,鸡胸,neg
15628,夹层,neg
15629,女士,neg
15630,泡沫盒子,neg
15631,家居服,neg
15632,棉白色,neg
15633,深玫红色,neg
15634,猫女,neg
15635,动物提取物,neg
15636,置物篮,neg
15637,绒黑,neg
15638,亮白,neg
15639,透气防尘,neg
15640,辅助杀菌,neg
15641,分离式,neg
15642,透气防臭,neg
15643,奶白色,neg
15644,排污,neg
15645,铁灰,neg
15646,祛斑霜,neg
15647,布兜,neg
15648,防油,neg
15649,迷迭香,neg
15650,实色粉,neg
15651,幸运红色,neg
15652,橘子红,neg
15653,学习机,neg
15654,保湿补水,neg
15655,去屑洗发水,neg
15656,纯藕色,neg
15657,加厚涤棉,neg
15658,光红,neg
15659,小萌人,neg
15660,狗笼,neg
15661,纯米色,neg
15662,锹把,neg
15663,艾绿,neg
15664,训练器材,neg
15665,淡淡紫色,neg
15666,女仆,neg
15667,紫色浪漫风格,neg
15668,女背心,neg
15669,台式桌,neg
15670,翘臀,neg
15671,球包,neg
15672,淡化斑,neg
15673,单椅,neg
15674,连城红心地瓜干,neg
15675,棉裤子,neg
15676,日系潮风格,neg
15677,佛鳄,neg
15678,幼儿园桌子,neg
15679,虾仁,neg
15680,摇立绒,neg
15681,淡酒红色,neg
15682,跑出去,neg
15683,擦地拖鞋,neg
15684,罗汉衫,neg
15685,水晶梨,neg
15686,老公,neg
15687,进食,neg
15688,胶水,neg
15689,立业,neg
15690,儿童外套,neg
15691,修身裤,neg
15692,蓝金色,neg
15693,休闲装,neg
15694,活泼蓝色,neg
15695,家私,neg
15696,驱蚊水,neg
15697,早餐锅,neg
15698,胸前假口袋,neg
15699,酱油瓶,neg
15700,比格犬,neg
15701,娃娃装,neg
15702,溢出碗,neg
15703,假发,neg
15704,旧粉色,neg
15705,个性,neg
15706,被芯,neg
15707,调理膳食,neg
15708,求证,neg
15709,调料罐,neg
15710,沙滩服,neg
15711,橘棕,neg
15712,瓷绿,neg
15713,淡化身体,neg
15714,国绿色,neg
15715,毛巾架,neg
15716,勺,neg
15717,斜挎书包,neg
15718,营养保健,neg
15719,牛奶味,neg
15720,炫黑,neg
15721,七分运动裤,neg
15722,哑银,neg
15723,护臀裤,neg
15724,磨砂膏,neg
15725,曲屏,neg
15726,溶胶,neg
15727,麻酥糖,neg
15728,牛蓝色,neg
15729,休闲范,neg
15730,外套,neg
15731,深浅蓝色,neg
15732,保湿眼部,neg
15733,针织蕾丝,neg
15734,裙摆式下摆,neg
15735,美甲贴纸,neg
15736,酚醛塑料,neg
15737,美白补水保湿,neg
15738,茶漏,neg
15739,睡衣长裙,neg
15740,柜机空调,neg
15741,放松肌肉,neg
15742,减龄时尚,neg
15743,捐助,neg
15744,防吐奶,neg
15745,萌娃,neg
15746,马夹,neg
15747,路灯,neg
15748,防滑美背,neg
15749,女巫服风格,neg
15750,深红,neg
15751,浅杏色,neg
15752,休闲西装,neg
15753,净化服,neg
15754,女靴,neg
15755,高帮鞋,neg
15756,立柜,neg
15757,笠鸠,neg
15758,乳胶垫,neg
15759,包屁,neg
15760,陶艺碗,neg
15761,石榴红,neg
15762,半身,neg
15763,正畸,neg
15764,晶石黑,neg
15765,黄灰色,neg
15766,香橙,neg
15767,酷白,neg
15768,山地车,neg
15769,控制器,neg
15770,编织绳,neg
15771,打牌玩,neg
15772,星空红色,neg
15773,爆炸,neg
15774,美式乡村,neg
15775,长尾夹,neg
15776,鲜蓝色,neg
15777,雨墨蓝,neg
15778,暗黑气质风格,neg
15779,车友,neg
15780,家具贴,neg
15781,帆布袋,neg
15782,快艇,neg
15783,纯棉四件套,neg
15784,柔肤,neg
15785,大麦茶,neg
15786,圆角领,neg
15787,杜鹃红,neg
15788,渐变绿,neg
15789,防蜂服,neg
15790,紫蓝色,neg
15791,水黄,neg
15792,骆驼色,neg
15793,梅红色,neg
15794,北美,neg
15795,韩版时尚,neg
15796,纯洋色,neg
15797,贴身,neg
15798,泡泡纱,neg
15799,温馨,neg
15800,高二孩子,neg
15801,底胶,neg
15802,全彩蓝色,neg
15803,不漏水,neg
15804,吸干爽,neg
15805,棉绦,neg
15806,浴缸,neg
15807,祝福,neg
15808,意面,neg
15809,保护防磕碰,neg
15810,桃色,neg
15811,周天,neg
15812,清洗剂,neg
15813,办公椅,neg
15814,锦丝皱,neg
15815,冷紫色,neg
15816,纯净青色,neg
15817,美红,neg
15818,车灯,neg
15819,中式复古,neg
15820,补色,neg
15821,半高拉链,neg
15822,床品四件套,neg
15823,莲子味,neg
15824,呢子外套,neg
15825,宜人,neg
15826,香皂,neg
15827,折叠椅子,neg
15828,果红,neg
15829,菊花茶,neg
15830,吸睛,neg
15831,灯配件,neg
15832,蔷薇水晶,neg
15833,玩具贵宾犬,neg
15834,提高睫毛,neg
15835,激活眼周,neg
15836,毛边,neg
15837,淡黄,neg
15838,渐变色,neg
15839,淡黄棕,neg
15840,哈伦,neg
15841,棉裤,neg
15842,实蓝,neg
15843,纯色棕,neg
15844,瘦减龄,neg
15845,妖媚,neg
15846,骑行,neg
15847,虾,neg
15848,梳织棉,neg
15849,石棉丝,neg
15850,椰子油,neg
15851,暖妈,neg
15852,充电灯,neg
15853,吊扇灯,neg
15854,手提电脑,neg
15855,咸鱼,neg
15856,毛混纺布,neg
15857,牛油果,neg
15858,煮泡面,neg
15859,硬朗,neg
15860,吸湿,neg
15861,橄榄绿,neg
15862,普蓝色,neg
15863,雾紫色,neg
15864,波普范,neg
15865,泰式,neg
15866,麻紫色,neg
15867,洗菜,neg
15868,战术裤,neg
15869,豪华风,neg
15870,座钟,neg
15871,草紫色,neg
15872,南红,neg
15873,小电饭煲,neg
15874,乳液,neg
15875,鲜粉色,neg
15876,皮黄,neg
15877,浅月,neg
15878,淡宝蓝色,neg
15879,直筒袖,neg
15880,香绿,neg
15881,茶单宁,neg
15882,卡片,neg
15883,蜜桃粉色,neg
15884,透气打孔,neg
15885,护脊,neg
15886,澳洲红酒,neg
15887,耐油,neg
15888,一体式,neg
15889,貂皮,neg
15890,爸爸装,neg
15891,靛青色,neg
15892,金肤色,neg
15893,洗头发,neg
15894,抗油污,neg
15895,铢两悉称,neg
15896,牙膏,neg
15897,太空银色,neg
15898,茶叶礼盒,neg
15899,防骚扰,neg
15900,文件栏,neg
15901,车板,neg
15902,刮胡刀,neg
15903,卸妆,neg
15904,浆果红,neg
15905,安全套,neg
15906,酒具,neg
15907,密丝绒,neg
15908,黑油油,neg
15909,瘦小腹,neg
15910,抽拉式,neg
15911,皮鞋,neg
15912,深度补水,neg
15913,杯,neg
15914,春夏,neg
15915,车模,neg
15916,公道杯,neg
15917,高档黑,neg
15918,本色,neg
15919,被单,neg
15920,红色礼服,neg
15921,防晒透,neg
15922,淘气堡,neg
15923,半成品菜,neg
15924,藏灰,neg
15925,乳霜,neg
15926,空军鞋,neg
15927,雾霾蓝,neg
15928,深咖啡,neg
15929,胖MM,neg
15930,薄被,neg
15931,平脚裤,neg
15932,玩偶床,neg
15933,伴娘鞋,neg
15934,双拉链,neg
15935,暖色系,neg
15936,煮热水,neg
15937,防晒休闲,neg
15938,连体长裙,neg
15939,网眼,neg
15940,灰黄,neg
15941,钢,neg
15942,女士小挎包,neg
15943,安全绳,neg
15944,铁锈红色,neg
15945,试衣,neg
15946,粟红,neg
15947,男性丁字裤,neg
15948,拼接自然,neg
15949,冷棕色,neg
15950,金蓝,neg
15951,除花粉,neg
15952,男凉鞋,neg
15953,毛尖,neg
15954,防皴,neg
15955,淡白蓝,neg
15956,海鲜,neg
15957,保湿膜力,neg
15958,可撕拉,neg
15959,晴纶,neg
15960,马术,neg
15961,隔热防晒,neg
15962,杏仁糖,neg
15963,大化纤,neg
15964,代餐奶昔,neg
15965,烤火,neg
15966,碳灰,neg
15967,点心,neg
15968,收银,neg
15969,清洁眼部,neg
15970,青瓷,neg
15971,气质粉色,neg
15972,西服外套,neg
15973,光紫色,neg
15974,烤鸡,neg
15975,除霉,neg
15976,休闲西服,neg
15977,微辣,neg
15978,魁紫色,neg
15979,茶巾,neg
15980,降火,neg
15981,沙画瓶,neg
15982,可载人,neg
15983,皮蓝,neg
15984,高中生,neg
15985,口红包,neg
15986,钓鱼用品,neg
15987,碳烤炉,neg
15988,西瓜勺,neg
15989,洋气灰色,neg
15990,映入眼帘,neg
15991,酸奶,neg
15992,蓝宝石,neg
15993,黑不溜秋,neg
15994,透肤,neg
15995,全棉,neg
15996,乌红,neg
15997,草紫,neg
15998,冰毯,neg
15999,玫红的,neg
16000,布料,neg
16001,闪银,neg
16002,纯橘色,neg
16003,新生,neg
16004,萤石,neg
16005,糖胶,neg
16006,松紧收腰,neg
16007,清凉蓝,neg
16008,女老师,neg
16009,温度计,neg
16010,正粉色,neg
16011,妆前打底,neg
16012,肥皂,neg
16013,罗纹布,neg
16014,酷炫蓝色,neg
16015,衣柜,neg
16016,长款,neg
16017,饺子,neg
16018,绘本,neg
16019,绒雪纺,neg
16020,胸前有口袋,neg
16021,不锈钢锅,neg
16022,造车,neg
16023,叨念,neg
16024,防污,neg
16025,抑菌,neg
16026,七分裤,neg
16027,纸胶带,neg
16028,祛痰,neg
16029,深黑蓝色,neg
16030,减龄遮肚,neg
16031,小床,neg
16032,电风扇,neg
16033,不卷边,neg
16034,蓝金,neg
16035,渐变紫,neg
16036,收肚子,neg
16037,喝水杯,neg
16038,本灰,neg
